id,skuid,gender,primarycategory,brand,framecolor,lensmaterial,lenscolor,material,shape,weight,size,price,style,features,description,name,discount percentage,publish,type,secondarycategory,brandalias,materialalias,stylealias,typealias,barcode,shortdescription,gender2,update time,rank,dimensions,frameshapeurl,framestyleurl,brandurl,segment,vto,origin,mfd_by,pkg_by,mktd_by,rm_source,mfg_date,exp_date,no_of_images,is_onsale,Created time,frame_cost,Deal of Day,comfort,naming_system,has_images,image_folder,image_count,first_image,all_images
18846,E78A8509,Men,eyeglasses,BERG,Royal blue,Polycarbonate,Transparent,acetate,Square,12,Medium,139,Full Frame,"Square shape ideal for multifocals, Nosepad, Hinges, Lightweight, Universal Fit, Durable Acetate construction","A square frame in a stylish royal blue finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, hinges, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010009C1,E78A8509 Royal blue Full rim Square Eyeglasses for Men and Women,Women,2022-09-22 16:26:20.120 +0530,20119,51-17-140-42,square-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,True,2024-05-21 05:13:18,3,False,"Nosepad,Hinges,Lightweight, Universal fit",M.1640.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E78A8509/E78A8509_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E78A8509/E78A8509_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E78A8509/E78A8509_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E78A8509/E78A8509_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E78A8509/E78A8509_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E78A8509/E78A8509_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E78A8509/E78A8509_6.jpg
18850,E12A8728,Men,eyeglasses,MIYAMA,Black,Polycarbonate,Transparent,acetate,Wayfarer,12,Small,149,Full Frame,"Wayfarer shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A wayfarer frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY030028C6,E12A8728 Black Full rim Wayfarer Eyeglasses for Men and Women,Women,2022-09-22 16:26:42.946 +0530,20123,49-20-145-40,wayfarer-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,True,2024-05-21 05:13:18,3,False,"Nosepad,Lightweight, Universal fit",M.1641.WA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8728/E12A8728_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8728/E12A8728_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8728/E12A8728_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8728/E12A8728_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8728/E12A8728_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8728/E12A8728_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8728/E12A8728_6.jpg
18760,E20A8504,Men,eyeglasses,BERG,Blue,Polycarbonate,Transparent,acetate,Square,12,Small,139,Full Frame,"Square shape ideal for multifocals, Hinges, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A square frame in a stylish blue finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers hinges, lightweight, universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010004C3,E20A8504 Blue Full rim Square Eyeglasses for Men,Women,2022-09-22 16:17:41.190 +0530,20028,49-18-142-35,square-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Hinges,Lightweight,Universal fit",M.1642.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8504/E20A8504_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8504/E20A8504_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8504/E20A8504_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8504/E20A8504_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8504/E20A8504_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8504/E20A8504_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E20A8504/E20A8504_6.jpg
18672,E15B8636,Men,eyeglasses,MIYAMA,Brown,Polycarbonate,Transparent,acetate,Square,12,Medium,149,Full Frame,"Square shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A square frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY020036C1,E15B8636 Brown Full rim Square Eyeglasses for Men and Women,Women,2022-09-22 16:09:20.357 +0530,19940,52-15-140-39,square-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,True,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1643.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8636/E15B8636_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8636/E15B8636_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8636/E15B8636_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8636/E15B8636_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8636/E15B8636_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8636/E15B8636_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15B8636/E15B8636_6.jpg
18771,E74A8537,Men,eyeglasses,BERG,Burgundy,Polycarbonate,Transparent,acetate,Round,12,Small,139,Full Frame,"Round shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A round frame in a stylish burgundy finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010037C2,E74A8537 Burgundy Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:18:49.547 +0530,20040,49-16-140-41,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Nosepad,Lightweight, Universal fit",M.1644.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E74A8537/E74A8537_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E74A8537/E74A8537_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E74A8537/E74A8537_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E74A8537/E74A8537_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E74A8537/E74A8537_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E74A8537/E74A8537_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E74A8537/E74A8537_6.jpg
18908,E25A8717,Men,eyeglasses,MIYAMA,Gold,Polycarbonate,Transparent,metallic,Rectangle,12,Medium,149,Rimless,"Rectangle shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Metallic construction, Polycarbonate lens compatible","A rectangle frame in a stylish gold finish, crafted from premium metallic for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,metallic,rimless,,EYEMYEYE-MIY030017C5,E25A8717 Gold Rimless Rectangle Eyeglasses for Men and Women,Women,2022-09-22 16:32:17.504 +0530,20181,52-17-140-31,rectangle-eyeglasses,rimless-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Nosepad,Lightweight, Universal fit",M.1645.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A8717/E25A8717_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A8717/E25A8717_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A8717/E25A8717_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A8717/E25A8717_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A8717/E25A8717_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A8717/E25A8717_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E25A8717/E25A8717_6.jpg
18912,E16B8719,Men,eyeglasses,MIYAMA,Grey,Polycarbonate,Transparent,metallic,Rectangle,12,Medium,149,Rimless,"Rectangle shape ideal for multifocals, Lightweight, Universal Fit, Durable Metallic construction, Polycarbonate lens compatible, Precise PD & fitting height online","A rectangle frame in a stylish grey finish, crafted from premium metallic for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,metallic,rimless,,EYEMYEYE-MIY030019C2,E16B8719 Grey Rimless Rectangle Eyeglasses for Men and Women,Women,2022-09-22 16:32:41.146 +0530,20185,53-17-140-35,rectangle-eyeglasses,rimless-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1646.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16B8719/E16B8719_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16B8719/E16B8719_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16B8719/E16B8719_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16B8719/E16B8719_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16B8719/E16B8719_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16B8719/E16B8719_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16B8719/E16B8719_6.jpg
18915,E15A8718,Men,eyeglasses,MIYAMA,Brown,Polycarbonate,Transparent,metallic,Rectangle,12,Medium,149,Rimless,"Rectangle shape ideal for multifocals, Lightweight, Universal Fit, Durable Metallic construction, Polycarbonate lens compatible, Precise PD & fitting height online","A rectangle frame in a stylish brown finish, crafted from premium metallic for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,metallic,rimless,,EYEMYEYE-MIY030018C4,E15A8718 Brown Rimless Rectangle Eyeglasses for Men and Women,Women,2022-09-22 16:32:59.361 +0530,20188,54-17-140-36,rectangle-eyeglasses,rimless-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1647.RE.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8718/E15A8718_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8718/E15A8718_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8718/E15A8718_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8718/E15A8718_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8718/E15A8718_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8718/E15A8718_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8718/E15A8718_6.jpg
18922,E79A8537,Men,eyeglasses,BERG,Grey transparent,Polycarbonate,Transparent,acetate,Round,12,Small,139,Full Frame,"Round shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A round frame in a stylish grey transparent finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010037C3,E79A8537 Grey transparent Full rim Round Eyeglasses for Men and Women,Women,2022-09-22 16:33:38.557 +0530,20195,49-16-140-41,round-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1648.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8537/E79A8537_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8537/E79A8537_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8537/E79A8537_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8537/E79A8537_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8537/E79A8537_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8537/E79A8537_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8537/E79A8537_6.jpg
18923,E16A8526,Men,eyeglasses,BERG,Grey,Polycarbonate,Transparent,acetate,Wayfarer,12,Small,139,Full Frame,"Wayfarer shape ideal for multifocals, Nosepad, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible","A wayfarer frame in a stylish grey finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010026C3,E16A8526 Grey Full rim Wayfarer Eyeglasses for Men and Women,Women,2022-09-22 16:33:44.093 +0530,20196,50-17-140-37,wayfarer-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Nosepad,Lightweight, Universal fit",M.1649.WA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8526/E16A8526_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8526/E16A8526_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8526/E16A8526_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8526/E16A8526_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8526/E16A8526_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8526/E16A8526_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8526/E16A8526_6.jpg
18928,E79A8506,Men,eyeglasses,BERG,Grey transparent,Polycarbonate,Transparent,acetate,Wayfarer,12,Medium,139,Full Frame,"Wayfarer shape ideal for multifocals, Nosepad, Hinges, Lightweight, Universal Fit, Durable Acetate construction","A wayfarer frame in a stylish grey transparent finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers nosepad, hinges, lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",BERG,139,1,0,premium-eyeglasses,Berg,acetate,fullframe,,EYEMYEYE-BER010006C5,E79A8506 Grey transparent Full rim Wayfarer Eyeglasses for Men,Women,2022-09-22 16:34:12.183 +0530,20201,52-17-140-39,wayfarer-eyeglasses,full-frame-eyeglasses,/brands/berg-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Nosepad,Hinges,Lightweight, Universal fit",M.1650.WA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8506/E79A8506_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8506/E79A8506_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8506/E79A8506_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8506/E79A8506_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8506/E79A8506_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8506/E79A8506_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E79A8506/E79A8506_6.jpg
18594,E16A8610,Women,eyeglasses,MIYAMA,Grey,Polycarbonate,Transparent,acetate,Round,12,Small,149,Full Frame,"Round shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A round frame in a stylish grey finish, crafted from premium acetate for durability and everyday comfort. Designed for women, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY020010C4,E16A8610 Grey Full rim Round Eyeglasses for Women,,2022-09-22 16:02:01.590 +0530,19862,48-19-140-42,round-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1651.RO.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8610/E16A8610_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8610/E16A8610_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8610/E16A8610_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8610/E16A8610_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8610/E16A8610_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8610/E16A8610_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E16A8610/E16A8610_6.jpg
18598,E12A8613,Women,eyeglasses,MIYAMA,Black,Polycarbonate,Transparent,acetate,Cateye,12,Medium,149,Full Frame,"Cateye shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A cateye frame in a stylish black finish, crafted from premium acetate for durability and everyday comfort. Designed for women, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY020013C3,E12A8613 Black Full rim Cat eye Eyeglasses for Women,,2022-09-22 16:02:24.261 +0530,19866,52-16-140-42,cat-eye-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1652.CA.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8613/E12A8613_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8613/E12A8613_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8613/E12A8613_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8613/E12A8613_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8613/E12A8613_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8613/E12A8613_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E12A8613/E12A8613_6.jpg
18665,E15A8637,Men,eyeglasses,MIYAMA,Brown,Polycarbonate,Transparent,acetate,Square,12,Medium,149,Full Frame,"Square shape ideal for multifocals, Lightweight, Universal Fit, Durable Acetate construction, Polycarbonate lens compatible, Precise PD & fitting height online","A square frame in a stylish brown finish, crafted from premium acetate for durability and everyday comfort. Designed for men, it offers lightweight,  universal fit so you can enjoy all-day wear without compromise. Perfect for those who value both style and practicality.",MIYAMA,149,1,0,premium-eyeglasses,Miyama,acetate,fullframe,,EYEMYEYE-MIY020037C2,E15A8637 Brown Full rim Square Eyeglasses for Men and Women,Women,2022-09-22 16:08:41.123 +0530,19933,52-16-140-38,square-eyeglasses,full-frame-eyeglasses,/brands/miyama-eyeglasses,P,False,India,,,,,,,8,False,2024-05-21 05:13:18,3,False,"Lightweight, Universal fit",M.1653.SQ.1.6.A,Yes,Spexmojo,6,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8637/E15A8637_1.jpg,/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8637/E15A8637_1.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8637/E15A8637_2.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8637/E15A8637_3.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8637/E15A8637_4.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8637/E15A8637_5.jpg;/home/selfeey-india/Documents/AI_Projects/Multifolks_Frontend/Spexmojo_images/Spexmojo_images/E15A8637/E15A8637_6.jpg
